"Host","Log Name","Date Time","Time Zone","Method","URL","Response Code","Bytes Sent","Referer","User Agent"
"46.211.10.11","-","2015-09-14 08:39:40","GMT-0700","GET","/ramble/index.php",404,495,"http://spinster.org/ramble/index.php","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36"
"46.211.10.11","-","2015-09-14 08:39:41","GMT-0700","GET","/",200,562,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36"
"78.46.174.197","-","2015-09-14 09:11:49","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"182.118.54.31","-","2015-09-14 09:30:08","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2251.0 Safari/537.36"
"151.97.221.154","-","2015-09-14 11:10:42","GMT-0700","GET","/phone_pix/cat.jpg",404,534,"-","Wget/1.16 (linux-gnu)"
"193.201.224.158","-","2015-09-14 13:20:51","GMT-0700","GET","/ramble/index.php?blogId=12",404,495,"http://spinster.org/ramble/index.php?blogId=12","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36"
"193.201.224.158","-","2015-09-14 13:20:52","GMT-0700","GET","/",200,562,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36"
"208.115.113.82","-","2015-09-14 13:51:02","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"27.255.94.165","-","2015-09-14 13:57:00","GMT-0700","GET","/wp-login.php",404,472,"http://spinster.org/wp-login.php","Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1; 125LA; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022)"
"27.255.94.165","-","2015-09-14 13:57:00","GMT-0700","GET","/wp-login.php",404,472,"http://spinster.org/wp-login.php","Mozilla/4.0 (compatible; MSIE 9.0; Windows NT 6.1; 125LA; .NET CLR 2.0.50727; .NET CLR 3.0.04506.648; .NET CLR 3.5.21022)"
"208.115.113.82","-","2015-09-14 14:28:11","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"92.221.148.40","-","2015-09-14 14:28:30","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"209.249.5.253","-","2015-09-14 14:32:24","GMT-0700","GET","/robots.txt",200,366,"-","rogerbot/1.0 (http://moz.com/help/pro/what-is-rogerbot-, rogerbot-wherecat@moz.com)"
"207.46.13.78","-","2015-09-14 15:43:32","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"94.102.48.194","-","2015-09-14 16:04:54","GMT-0700","GET","/",200,562,"-","masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
"199.168.139.173","-","2015-09-14 18:07:59","GMT-0700","GET","/ramble/index.php?blogid=57",404,507,"-","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
"188.214.135.107","-","2015-09-14 18:09:04","GMT-0700","GET","/",200,508,"http://hundejo.com/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.120 Safari/537.36"
"66.249.75.67","-","2015-09-14 18:51:37","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"45.32.244.164","-","2015-09-14 19:54:53","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.107 Safari/537.36"
"207.46.13.78","-","2015-09-14 20:40:30","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"45.79.134.5","-","2015-09-14 21:16:20","GMT-0700","GET","/",200,543,"-","-"
"106.120.173.111","-","2015-09-14 21:51:26","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"106.120.173.111","-","2015-09-14 21:51:31","GMT-0700","GET","/ramble/index.php?blogId=76",404,469,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"106.120.173.111","-","2015-09-14 21:51:49","GMT-0700","GET","/ramble/index.php?blogId=72",404,469,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"206.253.226.7","-","2015-09-14 23:50:49","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; oBot/2.3.1; +http://filterdb.iss.net/crawler/)"
"178.239.50.140","-","2015-09-15 00:06:28","GMT-0700","GET","/phpmyadmin/scripts/setup.php",404,512,"-","-"
"180.76.15.149","-","2015-09-15 00:32:47","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
"180.76.15.13","-","2015-09-15 00:50:41","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
"54.157.207.170","-","2015-09-15 03:08:19","GMT-0700","GET","/",200,562,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1; InfoPath.2)"
"104.128.144.131","-","2015-09-15 04:08:25","GMT-0700","GET","/",200,562,"-","www.probethenet.com scanner"
"104.128.144.131","-","2015-09-15 04:08:25","GMT-0700","HEAD","/redirect.php",404,182,"-","www.probethenet.com scanner"
"148.251.52.173","-","2015-09-15 05:30:16","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,493,"-","-"
"10.13.2.1","-","2015-09-15 06:01:01","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
"10.13.2.1","-","2015-09-15 06:01:01","GMT-0700","GET","/hamster.gif",200,700105,"http://homegenie.is-a-geek.org/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
"10.13.2.1","-","2015-09-15 06:01:02","GMT-0700","GET","/favicon.ico",404,511,"http://homegenie.is-a-geek.org/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/44.0.2403.89 Safari/537.36"
"5.61.40.174","-","2015-09-15 06:05:25","GMT-0700","HEAD","/",200,260,"-","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
"66.249.84.208","-","2015-09-15 06:19:53","GMT-0700","GET","/",200,565,"-","Google favicon"
"66.249.84.216","-","2015-09-15 06:19:53","GMT-0700","GET","/favicon.ico",404,512,"-","Google favicon"
"66.249.82.252","-","2015-09-15 06:19:54","GMT-0700","GET","/",200,565,"http://www.google.com/search","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/27.0.1453 Safari/537.36"
"66.249.82.247","-","2015-09-15 06:19:54","GMT-0700","GET","/hamster.gif",200,700106,"http://homegenie.is-a-geek.org/","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko; Google Web Preview) Chrome/27.0.1453 Safari/537.36"
"46.229.170.197","-","2015-09-15 08:17:30","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows NT 6.1.1; rv:5.0) Gecko/20100101 Firefox/5.0"
"62.210.75.243","-","2015-09-15 08:23:24","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/28.0.1500.71 Safari/537.36"
"49.77.56.141","-","2015-09-15 08:46:18","GMT-0700","GET","/ramble/index.php?blogId=57",404,533,"-","Mozilla/4.0   (compatible;   MSIE   7.0;   Windows   NT   5.1;   SV1;   Maxthon;   .NET   CLR   2.0.50727;   .NET   CLR   3.0.04506.30)"
"23.229.124.137","-","2015-09-15 09:32:21","GMT-0700","GET","/w00tw00t.at.ISC.SANS.DFind:)",400,514,"-","-"
"178.255.215.92","-","2015-09-15 10:10:06","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
"46.172.71.251","-","2015-09-15 10:12:38","GMT-0700","GET","/rom-0",404,486,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"88.150.210.245","-","2015-09-15 10:53:45","GMT-0700","GET","/ramble/index.php?blogId=36",404,533,"http://www.offenhausen.de/vegas_guestbook.htm","Mozilla/5.0 (Windows; U; MSIE 9.0; Windows NT 9.0; en-US)"
"95.215.9.222","-","2015-09-15 11:33:33","GMT-0700","GET","/",200,562,"-","netscan.lekus.su"
"148.251.52.173","-","2015-09-15 13:39:02","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,493,"-","-"
"54.224.86.135","-","2015-09-15 14:07:24","GMT-0700","HEAD","/",200,260,"-","Cloud mapping experiment. Contact research@pdrlabs.net"
"88.150.210.245","-","2015-09-15 14:45:38","GMT-0700","GET","/ramble/index.php?blogId=36",404,533,"http://www.offenhausen.de/vegas_guestbook.htm","Mozilla/5.0 (Windows; U; MSIE 9.0; Windows NT 9.0; en-US)"
"141.212.122.194","-","2015-09-15 16:22:01","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 zgrab/0.x"
"89.234.68.86","-","2015-09-15 16:40:33","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.8) Gecko/20100721 Firefox/3.6.8"
"82.146.49.145","-","2015-09-15 16:51:10","GMT-0700","GET","/",200,562,"http://vkoneb.com/","Mozilla/5.0 (Windows NT 6.3; rv:36.0) Gecko/20100101 Firefox/36.0"
"83.71.247.34","-","2015-09-15 16:52:20","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en-US; rv:1.9.2.8) Gecko/20100721 Firefox/3.6.8"
"106.120.173.111","-","2015-09-15 17:43:19","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"37.1.202.156","-","2015-09-15 18:21:33","GMT-0700","HEAD","/",200,260,"-","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:40.0) Gecko/20100101 Firefox/40.0"
"66.249.75.59","-","2015-09-15 21:16:57","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"84.213.178.51","-","2015-09-15 21:36:24","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"54.212.50.29","-","2015-09-15 22:10:51","GMT-0700","GET","/robots.txt",200,396,"-","Python-urllib/2.7"
"54.212.50.29","-","2015-09-15 22:10:51","GMT-0700","GET","/",200,564,"-","python-requests/2.7.0 CPython/2.7.3 Linux/3.2.0-88-virtual"
"54.212.50.29","-","2015-09-15 22:10:51","GMT-0700","GET","/",200,564,"-","Mozilla/5.0 (Unknown; Linux x86_64) AppleWebKit/534.34 (KHTML, like Gecko) PhantomJS/1.9.2 Safari/534.34"
"123.30.175.207","-","2015-09-15 22:38:01","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"123.30.175.212","-","2015-09-15 22:38:35","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"121.229.154.179","-","2015-09-16 00:10:04","GMT-0700","GET","/ramble/index.php?blogId=57",404,507,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1;)"
"95.0.224.130","-","2015-09-16 01:29:24","GMT-0700","GET","/phone_pix/cat.jpg",404,510,"https://www.google.com","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.85 Safari/537.36"
"104.131.147.112","-","2015-09-16 01:54:52","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (compatible; Gluten Free Crawler/1.0; +http://glutenfreepleasure.com/)"
"166.62.93.125","-","2015-09-16 02:22:22","GMT-0700","GET","/",200,562,"-","-"
"166.62.93.125","-","2015-09-16 02:22:22","GMT-0700","GET","/wp-login.php",404,491,"-","-"
"166.62.93.125","-","2015-09-16 02:22:22","GMT-0700","GET","/administrator/index.php",404,502,"-","-"
"166.62.93.125","-","2015-09-16 02:22:23","GMT-0700","GET","/user",404,483,"-","-"
"166.62.93.125","-","2015-09-16 02:22:23","GMT-0700","GET","/admin.php",404,488,"-","-"
"101.226.33.201","-","2015-09-16 03:36:55","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (Linux; U; Android 4.4.2; zh-cn; GT-I9500 Build/KOT49H) AppleWebKit/537.36 (KHTML, like Gecko)Version/4.0 MQQBrowser/5.0 QQ-Manager Mobile Safari/537.36"
"66.249.69.119","-","2015-09-16 04:14:43","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"66.249.69.22","-","2015-09-16 04:19:49","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"157.55.39.52","-","2015-09-16 04:48:32","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"123.125.71.54","-","2015-09-16 04:56:41","GMT-0700","GET","/",200,527,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"208.115.111.71","-","2015-09-16 05:28:12","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"199.168.143.58","-","2015-09-16 05:43:58","GMT-0700","GET","/ramble/index.php?blogId=57",404,507,"-","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
"45.79.162.183","-","2015-09-16 06:20:23","GMT-0700","GET","/",200,543,"-","-"
"208.115.111.71","-","2015-09-16 06:21:56","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"104.197.143.31","-","2015-09-16 07:15:20","GMT-0700","GET","/",200,600,"-","NerdyBot"
"104.197.117.192","-","2015-09-16 08:07:42","GMT-0700","GET","/",200,600,"-","NerdyBot"
"148.251.52.173","-","2015-09-16 09:36:11","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,493,"-","-"
"106.120.173.111","-","2015-09-16 09:40:17","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"106.120.173.111","-","2015-09-16 09:40:23","GMT-0700","GET","/robots.txt",200,358,"-","Sogou web spider/4.0(+http://www.sogou.com/docs/help/webmasters.htm#07)"
"207.46.13.39","-","2015-09-16 10:34:35","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"94.23.19.178","-","2015-09-16 12:04:32","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"94.23.19.178","-","2015-09-16 12:04:34","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"46.172.71.251","-","2015-09-16 14:53:33","GMT-0700","GET","/rom-0",404,486,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"104.232.35.52","-","2015-09-16 15:38:52","GMT-0700","HEAD","/",200,317,"-","-"
"144.76.185.173","-","2015-09-16 15:49:46","GMT-0700","GET","/",200,600,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8"
"86.106.16.216","-","2015-09-16 16:05:32","GMT-0700","GET","/ramble/index.php?blogId=54",404,507,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
"86.106.16.216","-","2015-09-16 16:05:33","GMT-0700","GET","/",200,564,"http://spinster.org","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.95 Safari/537.36"
"141.212.122.98","-","2015-09-16 16:08:43","GMT-0700","CONNECT","proxytest.zmap.io:80",405,541,"-","Mozilla/5.0 zgrab/0.x"
"66.249.75.116","-","2015-09-16 16:09:20","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"188.165.15.66","-","2015-09-16 16:11:12","GMT-0700","GET","/robots.txt",200,366,"-","Mozilla/5.0 (compatible; AhrefsBot/5.0; +http://ahrefs.com/robot/)"
"114.112.90.54","-","2015-09-16 18:23:48","GMT-0700","GET","/",200,565,"-","Mozilla/5.0 (Windows; U; Windows NT 6.1; en-US) AppleWebKit/534.13 (KHTML, like Gecko) Chrome/9.0.597.98 Safari/534.13"
"91.194.84.106","-","2015-09-16 20:41:06","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"123.30.175.212","-","2015-09-16 20:51:23","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"123.30.175.213","-","2015-09-16 20:51:58","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
