"Host","Log Name","Date Time","Time Zone","Method","URL","Response Code","Bytes Sent","Referer","User Agent"
"212.92.127.26","-","2018-03-05 00:18:45","GMT-0800","GET","/.git/config",404,473,"-","fasthttp"
"212.92.127.26","-","2018-03-05 00:18:45","GMT-0800","GET","/.svn/wc.db",404,472,"-","fasthttp"
"212.92.127.26","-","2018-03-05 00:18:45","GMT-0800","GET","/.hg/hgrc",404,470,"-","fasthttp"
"212.92.127.26","-","2018-03-05 00:18:45","GMT-0800","GET","/.ssh/id_rsa",404,473,"-","fasthttp"
"212.92.127.26","-","2018-03-05 00:18:45","GMT-0800","GET","/sftp_config.json",404,478,"-","fasthttp"
"212.92.127.26","-","2018-03-05 00:18:45","GMT-0800","GET","/.idea/WebServers.xml",404,482,"-","fasthttp"
"212.92.127.26","-","2018-03-05 00:18:46","GMT-0800","GET","/.DS_Store",404,471,"-","fasthttp"
"201.140.165.62","-","2018-03-05 01:22:13","GMT-0800","GET","/w00tw00t.at.ISC.SANS.DFind:)",400,514,"-","-"
"109.11.171.41","-","2018-03-05 01:53:15","GMT-0800","GET","/phone_pix/cat.jpg",404,496,"-","Python-urllib/3.6"
"216.244.66.229","-","2018-03-05 03:20:58","GMT-0800","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"139.59.227.217","-","2018-03-05 03:46:14","GMT-0800","HEAD","/resources/memberCss/img/body/ocean.jpg",404,163,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0"
"117.50.7.159","-","2018-03-05 03:51:59","GMT-0800","GET","/",200,562,"-","-"
"45.55.38.233","-","2018-03-05 04:33:24","GMT-0800","GET","/muieblackcat",404,469,"-","-"
"45.55.38.233","-","2018-03-05 04:33:24","GMT-0800","GET","//phpMyAdmin/scripts/setup.php",404,478,"-","-"
"45.55.38.233","-","2018-03-05 04:33:24","GMT-0800","GET","//phpmyadmin/scripts/setup.php",404,478,"-","-"
"45.55.38.233","-","2018-03-05 04:33:24","GMT-0800","GET","//pma/scripts/setup.php",404,474,"-","-"
"45.55.38.233","-","2018-03-05 04:33:24","GMT-0800","GET","//myadmin/scripts/setup.php",404,477,"-","-"
"45.55.38.233","-","2018-03-05 04:33:24","GMT-0800","GET","//MyAdmin/scripts/setup.php",404,477,"-","-"
"217.182.192.80","-","2018-03-05 05:04:36","GMT-0800","GET","/robots.txt",200,423,"-","Barkrowler/0.7 (+http://www.exensa.com/crawl)"
"139.162.44.200","-","2018-03-05 06:17:19","GMT-0800","HEAD","/.git/index",404,182,"-","Go-http-client/1.1"
"157.55.39.133","-","2018-03-05 07:40:14","GMT-0800","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"216.244.66.246","-","2018-03-05 08:35:57","GMT-0800","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"192.0.86.127","-","2018-03-05 09:09:36","GMT-0800","GET","/photos/black_fleet/YodaClaus.jpg",404,496,"-","Photon/1.0"
"192.0.91.153","-","2018-03-05 09:09:38","GMT-0800","GET","/photos/black_fleet/YodaClaus.jpg",404,496,"-","Photon/1.0"
"216.244.66.246","-","2018-03-05 09:09:45","GMT-0800","GET","/ramble/index.php?blogId=25",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"176.32.33.238","-","2018-03-05 09:17:54","GMT-0800","GET","/",200,562,"-","masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
"49.33.134.154","-","2018-03-05 11:45:30","GMT-0800","GET","/album/2001/6-june-24/justin_bruise.jpg",404,529,"-","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/6.0; .NET4.0E; .NET4.0C; Tablet PC 2.0; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 2.0.50727; InfoPath.3; ms-office; MSOffice 15)"
"49.33.134.154","-","2018-03-05 11:45:31","GMT-0800","GET","/album/2001/6-june-24/justin_bruise.jpg",404,528,"-","Mozilla/4.0 (compatible; MSIE 7.0; Windows NT 6.2; Win64; x64; Trident/6.0; .NET4.0E; .NET4.0C; Tablet PC 2.0; .NET CLR 3.5.30729; .NET CLR 3.0.30729; .NET CLR 2.0.50727; InfoPath.3; ms-office; MSOffice 15)"
"66.249.79.77","-","2018-03-05 12:20:08","GMT-0800","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"77.75.76.161","-","2018-03-05 12:38:53","GMT-0800","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)"
"159.203.80.56","-","2018-03-05 13:28:14","GMT-0800","GET","/",200,562,"-","Mozilla/5.0 (compatible; NetcraftSurveyAgent/1.0; +info@netcraft.com)"
"216.145.5.42","-","2018-03-05 14:30:03","GMT-0800","GET","/robots.txt",200,358,"-","Mozilla/5.0 (Windows; U; Windows NT 5.1; en; rv:1.9.0.13) Gecko/2009073022 Firefox/3.5.2 (.NET CLR 3.5.30729) SurveyBot/2.3 (DomainTools)"
"52.29.221.250","-","2018-03-05 15:00:57","GMT-0800","HEAD","/wp-admin/",404,207,"-","python-requests/1.2.3 CPython/2.7.12 Linux/4.9.76-3.78.amzn1.x86_64"
"52.29.221.250","-","2018-03-05 15:00:58","GMT-0800","HEAD","/license.txt",404,207,"-","python-requests/1.2.3 CPython/2.7.12 Linux/4.9.76-3.78.amzn1.x86_64"
"52.29.221.250","-","2018-03-05 15:00:59","GMT-0800","HEAD","/",200,284,"-","python-requests/1.2.3 CPython/2.7.12 Linux/4.9.76-3.78.amzn1.x86_64"
"52.29.221.250","-","2018-03-05 15:01:01","GMT-0800","GET","/",200,508,"-","python-requests/1.2.3 CPython/2.7.12 Linux/4.9.76-3.78.amzn1.x86_64"
"52.29.221.250","-","2018-03-05 15:01:02","GMT-0800","HEAD","/",200,284,"-","python-requests/1.2.3 CPython/2.7.12 Linux/4.9.76-3.78.amzn1.x86_64"
"217.182.192.80","-","2018-03-05 15:21:14","GMT-0800","GET","/robots.txt",200,423,"-","Barkrowler/0.7 (+http://www.exensa.com/crawl)"
"107.23.103.199","-","2018-03-05 15:58:45","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"107.23.103.199","-","2018-03-05 16:41:07","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"46.229.164.101","-","2018-03-05 17:04:01","GMT-0800","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; SemrushBot/1.2~bl; +http://www.semrush.com/bot.html)"
"65.154.226.100","-","2018-03-05 17:08:46","GMT-0800","GET","/",200,565,"-","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/56.0.2924.76 Safari/537.36"
"123.206.13.220","-","2018-03-05 17:33:07","GMT-0800","GET","/verifylogin.do",404,533,"-","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
"123.125.67.156","-","2018-03-05 17:41:27","GMT-0800","GET","/robots.txt",200,385,"-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
"196.52.43.92","-","2018-03-05 17:43:01","GMT-0800","GET","/",200,562,"-","Mozilla/5.0(WindowsNT6.1;rv:31.0)Gecko/20100101Firefox/31.0"
"104.131.147.112","-","2018-03-05 18:23:21","GMT-0800","GET","/",200,565,"-","Mozilla/5.0 (compatible; Gluten Free Crawler/1.0; +http://glutenfreepleasure.com/)"
"54.162.37.87","-","2018-03-05 18:31:40","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"54.208.201.249","-","2018-03-05 18:54:06","GMT-0800","GET","/",200,543,"-","Who.is Bot"
"107.23.103.199","-","2018-03-05 19:03:34","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"85.93.91.84","-","2018-03-05 19:06:03","GMT-0800","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; DeuSu/5.0.2; +https://deusu.de/robot.html)"
"107.23.103.199","-","2018-03-05 19:16:01","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"217.182.192.80","-","2018-03-05 20:03:31","GMT-0800","GET","/robots.txt",200,423,"-","Barkrowler/0.7 (+http://www.exensa.com/crawl)"
"34.239.137.1","-","2018-03-05 21:17:22","GMT-0800","GET","/wp-login.php",404,505,"https://google.com","Mozilla/5.0 (Windows NT 5.1; rv:33.0) Gecko/20100101 Firefox/33.0"
"38.142.184.2","-","2018-03-05 21:25:20","GMT-0800","GET","/",200,543,"-","-"
"217.182.192.80","-","2018-03-05 23:03:01","GMT-0800","GET","/robots.txt",200,423,"-","Barkrowler/0.7 (+http://www.exensa.com/crawl)"
"82.193.111.54","-","2018-03-06 01:19:34","GMT-0800","GET","/",400,514,"-","-"
"46.229.164.102","-","2018-03-06 01:33:30","GMT-0800","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; SemrushBot/1.2~bl; +http://www.semrush.com/bot.html)"
"216.244.66.229","-","2018-03-06 01:47:40","GMT-0800","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"123.125.67.158","-","2018-03-06 01:51:12","GMT-0800","GET","/robots.txt",200,385,"-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
"216.244.66.229","-","2018-03-06 02:03:19","GMT-0800","GET","/ramble/index.php?blogId=95",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"172.104.164.143","-","2018-03-06 02:18:35","GMT-0800","HEAD","/.git/index",404,163,"-","Go-http-client/1.1"
"195.212.29.190","-","2018-03-06 02:22:54","GMT-0800","GET","/phone_pix/cat.jpg%0A",404,511,"-","python-requests/2.18.4"
"139.59.110.20","-","2018-03-06 02:37:49","GMT-0800","HEAD","/template/img/login-logo.png",404,163,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.13; rv:58.0) Gecko/20100101 Firefox/58.0"
"109.102.111.67","-","2018-03-06 03:12:20","GMT-0800","GET","/",200,600,"-","Java/1.6.0_04"
"216.244.66.246","-","2018-03-06 03:44:05","GMT-0800","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"113.96.223.207","-","2018-03-06 03:49:13","GMT-0800","OPTION","/",501,544,"-","-"
"113.96.223.207","-","2018-03-06 03:49:13","GMT-0800","GET","http://198.27.242.168/",200,543,"-","-"
"113.96.223.207","-","2018-03-06 03:49:13","GMT-0800","GET","http://198.27.242.168/",200,543,"-","-"
"216.244.66.246","-","2018-03-06 05:00:58","GMT-0800","GET","/ramble/index.php?blogId=30",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"216.244.66.246","-","2018-03-06 05:36:32","GMT-0800","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"78.158.28.10","-","2018-03-06 05:55:07","GMT-0800","GET","/",200,562,"http://www.google.com/url?sa=t&rct=j&q=spinster.org&source=web&cd=5&ved=0CF0QFjAE&url=http:%2F%2Fspinster.org%2F&cad=rja","Lynx/2.8.5rel.1 libwww-FM/2.15FC SSL-MM/1.4.1c OpenSSL/0.9.7e-dev"
"216.244.66.246","-","2018-03-06 06:23:47","GMT-0800","GET","/photos/als/20.html",404,478,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"157.55.39.68","-","2018-03-06 06:35:46","GMT-0800","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"187.58.252.154","-","2018-03-06 06:50:27","GMT-0800","GET","/",200,527,"-","Mozilla/5.0 (Windows NT 6.3; Win64; x64; rv:58.0) Gecko/20100101 Firefox/58.0"
"108.33.213.8","-","2018-03-06 07:14:13","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
"108.33.213.8","-","2018-03-06 07:14:13","GMT-0800","GET","/HNAP1/",404,445,"http://198.27.242.168/","Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
"13.91.56.219","-","2018-03-06 08:16:43","GMT-0800","GET","/manager/html",404,505,"-","Mozilla/5.0 (Windows NT 5.1; rv:5.0) Gecko/20100101 Firefox/5.0"
"185.236.203.197","-","2018-03-06 08:50:39","GMT-0800","GET","/",200,543,"-","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0"
"123.125.67.219","-","2018-03-06 10:28:41","GMT-0800","GET","/robots.txt",200,385,"-","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
"1.202.85.51","-","2018-03-06 11:28:04","GMT-0800","GET","http://www.rfa.org/",200,565,"-","python-requests/2.6.0 CPython/2.7.5 Linux/3.10.0-327.el7.x86_64"
"123.163.114.41","-","2018-03-06 11:28:04","GMT-0800","GET","http://wujieliulan.com/",200,565,"-","python-requests/2.6.0 CPython/2.7.5 Linux/3.10.0-327.el7.x86_64"
"58.19.58.151","-","2018-03-06 11:28:04","GMT-0800","GET","http://www.bing.com/",200,565,"-","python-requests/2.6.0 CPython/2.7.5 Linux/3.10.0-327.el7.x86_64"
"120.36.122.144","-","2018-03-06 11:28:04","GMT-0800","GET","http://www.baidu.com/",200,565,"-","python-requests/2.6.0 CPython/2.7.5 Linux/3.10.0-327.el7.x86_64"
"58.19.58.253","-","2018-03-06 11:28:04","GMT-0800","GET","http://www.boxun.com/",200,565,"-","python-requests/2.6.0 CPython/2.7.5 Linux/3.10.0-327.el7.x86_64"
"123.158.48.49","-","2018-03-06 11:28:04","GMT-0800","GET","http://www.123cha.com/",200,565,"-","python-requests/2.6.0 CPython/2.7.5 Linux/3.10.0-327.el7.x86_64"
"220.250.62.64","-","2018-03-06 11:28:04","GMT-0800","GET","http://www.minghui.org/",200,565,"-","python-requests/2.6.0 CPython/2.7.5 Linux/3.10.0-327.el7.x86_64"
"116.52.207.30","-","2018-03-06 11:28:04","GMT-0800","CONNECT","www.voanews.com:443",405,559,"-","-"
"107.23.103.199","-","2018-03-06 12:19:04","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"185.236.203.197","-","2018-03-06 12:38:42","GMT-0800","GET","/",200,543,"-","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0"
"107.23.103.199","-","2018-03-06 14:02:12","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"141.212.122.48","-","2018-03-06 14:41:43","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 zgrab/0.x"
"107.23.103.199","-","2018-03-06 15:06:11","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"180.76.15.145","-","2018-03-06 15:15:31","GMT-0800","GET","/robots.txt",200,385,"-","Mozilla/5.0 (Windows NT 5.1; rv:6.0.2) Gecko/20100101 Firefox/6.0.2"
"52.91.126.117","-","2018-03-06 15:39:16","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"123.57.254.142","-","2018-03-06 17:13:28","GMT-0800","POST","/xmlrpc.php",404,527,"-","Mozilla/5.0 (Macintosh; U; Intel Mac OS X 10.6; fr; rv:1.9.2.8) Gecko/20100722 Firefox/3.6.8"
"54.236.28.222","-","2018-03-06 17:44:31","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"35.153.18.177","-","2018-03-06 18:32:34","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"77.75.78.166","-","2018-03-06 19:29:46","GMT-0800","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)"
"185.236.203.197","-","2018-03-06 20:18:45","GMT-0800","GET","/",200,543,"-","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0"
"35.197.214.99","-","2018-03-06 20:20:10","GMT-0800","GET","/images/tattoo.jpg",404,473,"http://www.spinster.org/images/tattoo.jpg","WordPress/4.9.4; https://www.tattoopiercing.net"
"54.236.28.222","-","2018-03-06 21:19:28","GMT-0800","GET","/robots.txt",200,423,"-","BUbiNG (+http://law.di.unimi.it/BUbiNG.html#wc)"
"38.142.184.2","-","2018-03-06 21:33:40","GMT-0800","GET","/",200,543,"-","-"
"141.105.64.231","-","2018-03-06 23:04:33","GMT-0800","GET","/",200,600,"-","-"
"128.70.212.245","-","2018-03-06 23:07:59","GMT-0800","GET","/",200,565,"http://spinshades.com/index.php?do=register","User-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.12) Gecko/20101026 MRA 5.7 (build 03686) Firefox/3.6.12"
"128.70.212.245","-","2018-03-06 23:07:59","GMT-0800","GET","/index.php?action=logout",404,446,"http://spinshades.com/index.php?do=register","User-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.12) Gecko/20101026 MRA 5.7 (build 03686) Firefox/3.6.12"
"128.70.212.245","-","2018-03-06 23:08:00","GMT-0800","GET","/index.php?do=register",404,446,"http://spinshades.com/index.php?do=register","User-Agent: Mozilla/5.0 (Windows; U; Windows NT 5.1; ru; rv:1.9.2.12) Gecko/20101026 MRA 5.7 (build 03686) Firefox/3.6.12"
"77.75.76.172","-","2018-03-06 23:13:41","GMT-0800","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; SeznamBot/3.2; +http://napoveda.seznam.cz/en/seznambot-intro/)"
"54.226.211.89","-","2018-03-07 00:07:37","GMT-0800","GET","/robots.txt",200,396,"-","Mozilla/5.0 (Windows; U; MSIE 9.0; Windows NT 9.0; en-US)"
"54.226.211.89","-","2018-03-07 00:07:37","GMT-0800","GET","/robots.txt",200,365,"-","Mozilla/5.0 (Windows; U; MSIE 9.0; Windows NT 9.0; en-US)"
"107.170.227.94","-","2018-03-07 01:13:26","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 zgrab/0.x"
"46.105.98.131","-","2018-03-07 01:47:18","GMT-0800","GET","/",200,562,"-","-"
"46.105.98.131","-","2018-03-07 01:47:18","GMT-0800","GET","/",200,562,"-","-"
"216.244.66.229","-","2018-03-07 02:21:33","GMT-0800","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"185.236.203.197","-","2018-03-07 03:10:02","GMT-0800","GET","/",200,543,"-","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:47.0) Gecko/20100101 Firefox/47.0"
"35.205.59.199","-","2018-03-07 03:38:25","GMT-0800","HEAD","/",200,284,"-","-"
"35.205.59.199","-","2018-03-07 03:38:26","GMT-0800","GET","/",200,508,"-","-"
"146.169.165.125","-","2018-03-07 04:16:33","GMT-0800","HEAD","/phone_pix/cat.jpg",404,182,"-","-"
"54.67.59.131","-","2018-03-07 04:55:28","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/61.0.3163.100 Safari/537.36"
"209.126.136.4","-","2018-03-07 05:13:05","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/57.0.2987.133 Safari/537.36"
"112.66.96.19","-","2018-03-07 06:27:03","GMT-0800","GET","/",200,562,"-","-"
"116.252.2.111","-","2018-03-07 06:27:31","GMT-0800","GET","/",200,508,"-","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.1 (KHTML, like Gecko) Chrome/21.0.1180.89 Safari/537.1"
"216.244.66.246","-","2018-03-07 07:54:52","GMT-0800","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"71.6.202.198","-","2018-03-07 08:01:27","GMT-0800","GET","/ccvv",404,445,"-","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64)"
