"Host","Log Name","Date Time","Time Zone","Method","URL","Response Code","Bytes Sent","Referer","User Agent"
"192.95.4.42","-","2015-09-21 08:10:29","GMT-0700","GET","/",200,565,"http://spinster.org","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/34.0.1847.137 Safari/537.36"
"66.249.75.116","-","2015-09-21 08:38:01","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"61.135.249.243","-","2015-09-21 10:10:56","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; YoudaoBot/1.0; http://www.youdao.com/help/webmaster/spider/; )"
"123.125.71.23","-","2015-09-21 11:05:51","GMT-0700","GET","/ramble/index.php?blogId=92",404,469,"-","Mozilla/5.0 (compatible; Baiduspider/2.0; +http://www.baidu.com/search/spider.html)"
"66.102.6.160","-","2015-09-21 11:10:55","GMT-0700","GET","/ramble/index.php?blogId=37",404,533,"http://www.shigeton.com/baken/2007_ura/wins.cgi?mode=user_list","Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
"66.102.6.160","-","2015-09-21 11:10:55","GMT-0700","GET","/ramble/index.php?blogId=7",404,533,"http://www.shigeton.com/baken/2007_ura/wins.cgi?mode=user_list","Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
"66.102.6.168","-","2015-09-21 11:10:55","GMT-0700","GET","/ramble/index.php?blogId=83",404,533,"http://www.shigeton.com/baken/2007_ura/wins.cgi?mode=user_list","Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
"66.102.6.168","-","2015-09-21 11:10:55","GMT-0700","GET","/ramble/index.php?blogId=25",404,533,"http://www.shigeton.com/baken/2007_ura/wins.cgi?mode=user_list","Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
"66.102.6.168","-","2015-09-21 11:10:55","GMT-0700","GET","/ramble/index.php?blogId=60",404,532,"http://www.shigeton.com/baken/2007_ura/wins.cgi?mode=user_list","Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
"66.102.6.164","-","2015-09-21 11:10:55","GMT-0700","GET","/ramble/index.php?blogId=24",404,533,"http://www.shigeton.com/baken/2007_ura/wins.cgi?mode=user_list","Mozilla/5.0 (Linux; Android 4.2.1; en-us; Nexus 5 Build/JOP40D) AppleWebKit/535.19 (KHTML, like Gecko; googleweblight) Chrome/38.0.1025.166 Mobile Safari/535.19"
"208.115.113.92","-","2015-09-21 12:38:00","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"52.89.31.148","-","2015-09-21 13:13:50","GMT-0700","GET","/",200,543,"-","-"
"208.115.113.92","-","2015-09-21 13:28:18","GMT-0700","GET","/ramble/index.php?blogId=5",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"93.63.88.184","-","2015-09-21 13:50:48","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"66.71.247.94","-","2015-09-21 14:35:03","GMT-0700","GET","/phpMyAdmin/scripts/setup.php",404,512,"-","-"
"157.55.39.25","-","2015-09-21 14:39:26","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"66.249.65.23","-","2015-09-21 14:40:19","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"66.249.73.186","-","2015-09-21 14:45:19","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"66.249.65.111","-","2015-09-21 14:50:53","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"94.23.19.178","-","2015-09-21 15:17:14","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"46.172.71.251","-","2015-09-21 15:45:35","GMT-0700","GET","/rom-0",404,486,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"94.102.48.194","-","2015-09-21 16:45:45","GMT-0700","GET","/",200,562,"-","masscan/1.0 (https://github.com/robertdavidgraham/masscan)"
"178.239.50.139","-","2015-09-21 17:42:03","GMT-0700","GET","/panel/phpmoadmin/moadmin.php",404,512,"-","-"
"95.215.9.222","-","2015-09-21 19:36:23","GMT-0700","GET","/",200,562,"-","netscan.lekus.su"
"72.32.36.156","-","2015-09-21 20:07:46","GMT-0700","GET","/",200,508,"-","-"
"72.32.36.151","-","2015-09-21 20:07:47","GMT-0700","GET","/",200,508,"-","-"
"182.118.25.202","-","2015-09-21 20:27:56","GMT-0700","GET","/robots.txt",200,423,"http://spinster.org/robots.txt","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
"178.255.215.92","-","2015-09-21 20:36:49","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; Exabot/3.0; +http://www.exabot.com/go/robot)"
"69.64.46.86","-","2015-09-21 20:44:26","GMT-0700","GET","/cgi-bin/rtpd.cgi",404,500,"-","-"
"64.79.75.50","-","2015-09-21 21:35:26","GMT-0700","GET","/",200,600,"-","Java/1.6.0_04"
"54.210.213.232","-","2015-09-22 00:05:49","GMT-0700","GET","/",200,527,"-","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.65 Safari/537.36"
"176.97.116.183","-","2015-09-22 00:42:19","GMT-0700","GET","/ramble/index.php",404,495,"http://www.sneakerkopenonline.nl","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36"
"176.97.116.183","-","2015-09-22 00:42:20","GMT-0700","GET","/",200,562,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2272.101 Safari/537.36"
"208.115.113.82","-","2015-09-22 01:33:15","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"208.115.113.82","-","2015-09-22 02:20:45","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"193.201.224.158","-","2015-09-22 02:27:04","GMT-0700","GET","/ramble/index.php?blogId=5",404,495,"http://spinster.org/ramble/index.php?blogId=5","Mozilla/5.0 (Windows NT 6.1; rv:37.0) Gecko/20100101 Firefox/37.0"
"193.201.224.158","-","2015-09-22 02:27:05","GMT-0700","GET","/",200,562,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; rv:37.0) Gecko/20100101 Firefox/37.0"
"123.30.175.208","-","2015-09-22 03:09:08","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"123.30.175.208","-","2015-09-22 03:09:42","GMT-0700","GET","/robots.txt",200,385,"-","Mozilla/5.0 (compatible; coccoc/1.0; +http://help.coccoc.com/)"
"208.115.113.82","-","2015-09-22 03:28:23","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"208.115.113.82","-","2015-09-22 04:03:31","GMT-0700","GET","/ramble/index.php?blogId=48",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"192.99.107.230","-","2015-09-22 05:33:28","GMT-0700","GET","/robots.txt",200,366,"-","Mozilla/5.0 (compatible; meanpathbot/1.0; +http://www.meanpath.com/meanpathbot.html)"
"157.55.39.211","-","2015-09-22 05:36:20","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"217.69.133.169","-","2015-09-22 06:28:31","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"217.69.133.169","-","2015-09-22 06:28:31","GMT-0700","GET","/favicon.ico",404,447,"-","Mozilla/5.0 (X11; Linux x86_64; rv:18.0) Gecko/20100101 Firefox/18.0"
"66.249.79.233","-","2015-09-22 06:44:53","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"148.251.52.173","-","2015-09-22 07:01:28","GMT-0700","GET","/photos/black_fleet/wookie.jpg",404,493,"-","-"
"130.211.152.136","-","2015-09-22 07:15:38","GMT-0700","GET","/",200,600,"-","NerdyBot"
"217.66.157.105","-","2015-09-22 07:30:26","GMT-0700","GET","/working_portfolio/summer_2003/barefoot.jpg",404,532,"http://dirtysoles.1bb.ru/viewtopic.php?id=7&p=2","Mozilla/5.0 (iPhone; CPU iPhone OS 7_0_4 like Mac OS X) AppleWebKit/537.51.1 (KHTML, like Gecko) Version/7.0 Mobile/11B554a Safari/9537.53"
"104.197.152.165","-","2015-09-22 08:05:59","GMT-0700","GET","/",200,600,"-","NerdyBot"
"207.172.85.203","-","2015-09-22 08:07:32","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (Windows NT 5.1; rv:9.0.1) Gecko/20100101 Firefox/9.0.1"
"141.212.121.128","-","2015-09-22 08:34:29","GMT-0700","GET","/",200,543,"-","Mozilla/5.0 zgrab/0.x"
"155.133.10.122","-","2015-09-22 08:37:38","GMT-0700","GET","/ramble/index.php?blogId=65",404,507,"http://spinster.org/","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36"
"155.133.10.122","-","2015-09-22 08:37:39","GMT-0700","GET","/",200,564,"http://spinster.org","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36"
"155.133.10.122","-","2015-09-22 08:37:39","GMT-0700","POST","/register.asp",404,501,"http://spinster.org","Mozilla/5.0 (Windows NT 5.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/39.0.2171.99 Safari/537.36"
"192.3.26.113","-","2015-09-22 08:44:37","GMT-0700","GET","/ramble/index.php?blogId=5",404,469,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.4.600 Chrome/30.0.1599.101 Safari/537.36"
"192.3.26.113","-","2015-09-22 08:44:38","GMT-0700","GET","/",200,565,"http://spinster.org","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.4.600 Chrome/30.0.1599.101 Safari/537.36"
"54.144.200.207","-","2015-09-22 09:10:08","GMT-0700","GET","/",200,600,"-","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3 GTB6 (.NET CLR 3.5.30729)"
"208.115.113.82","-","2015-09-22 09:28:07","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"182.118.60.82","-","2015-09-22 10:05:35","GMT-0700","GET","/",200,508,"-","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/41.0.2251.0 Safari/537.36"
"208.115.113.82","-","2015-09-22 10:17:16","GMT-0700","GET","/ramble/index.php?blogId=57",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"89.163.148.58","-","2015-09-22 10:21:33","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"203.133.168.161","-","2015-09-22 10:36:40","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; MSIE or Firefox mutant; not on Windows server;) Daumoa 4.0"
"98.178.167.236","-","2015-09-22 11:44:22","GMT-0700","GET","/photos/als/eric+me_sm.jpg",404,518,"http://geekz.co.uk/lovesraymond/archive/terrorismistic","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
"98.178.167.236","-","2015-09-22 11:44:22","GMT-0700","GET","/favicon.ico",404,505,"http://www.spinster.org/photos/als/eric+me_sm.jpg","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
"98.178.167.236","-","2015-09-22 11:44:24","GMT-0700","GET","/album/2005/rms-0923/dscf0414.jpg",404,520,"http://geekz.co.uk/lovesraymond/archive/terrorismistic","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
"98.178.167.236","-","2015-09-22 11:44:24","GMT-0700","GET","/favicon.ico",404,503,"http://spinster.org/album/2005/rms-0923/dscf0414.jpg","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
"98.178.167.236","-","2015-09-22 11:44:26","GMT-0700","GET","/photos/als/pimpin_larry_sm.jpg",404,520,"http://geekz.co.uk/lovesraymond/archive/terrorismistic","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/45.0.2454.93 Safari/537.36"
"127.0.0.1","-","2015-09-22 11:44:42","GMT-0700","OPTIONS","*",200,152,"-","Apache/2.2.16 (Ubuntu) (internal dummy connection)"
"217.12.204.134","-","2015-09-22 12:01:23","GMT-0700","GET","/ramble/index.php?blogId=5",404,495,"http://spinster.org/ramble/index.php?blogId=5","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
"217.12.204.134","-","2015-09-22 12:01:23","GMT-0700","GET","/",200,562,"http://spinster.org/","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:36.0) Gecko/20100101 Firefox/36.0"
"157.55.39.186","-","2015-09-22 12:11:14","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"208.115.113.92","-","2015-09-22 12:35:50","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"46.119.124.35","-","2015-09-22 12:50:16","GMT-0700","GET","/index.php?option=com_fabrik&c=import&view=import&filetype=csv&table=1",404,526,"-","Mozilla/5.0 (Windows NT 5.1; rv:22.0) Gecko/20100101 Firefox/22.0 Paros/3.2.13"
"208.115.113.92","-","2015-09-22 13:04:21","GMT-0700","GET","/ramble/index.php?blogId=83",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"192.99.107.190","-","2015-09-22 13:22:14","GMT-0700","GET","/robots.txt",200,366,"-","Mozilla/5.0 (compatible; meanpathbot/1.0; +http://www.meanpath.com/meanpathbot.html)"
"208.115.113.82","-","2015-09-22 13:27:18","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"85.25.185.155","-","2015-09-22 13:46:21","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"208.115.113.82","-","2015-09-22 14:03:59","GMT-0700","GET","/ramble/index.php?blogId=53",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"184.73.121.98","-","2015-09-22 14:30:15","GMT-0700","GET","/",200,600,"-","Mozilla/5.0 (Windows; U; Windows NT 6.0; en-US; rv:1.9.2.3) Gecko/20100401 Firefox/3.6.3 GTB6 (.NET CLR 3.5.30729)"
"208.115.113.92","-","2015-09-22 16:29:01","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"207.46.13.162","-","2015-09-22 16:31:56","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"208.115.113.92","-","2015-09-22 17:03:26","GMT-0700","GET","/ramble/index.php?blogId=104",404,476,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
"157.55.39.174","-","2015-09-22 20:20:20","GMT-0700","GET","/robots.txt",200,396,"-","Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)"
"66.249.79.193","-","2015-09-22 20:43:26","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"169.54.233.121","-","2015-09-22 20:49:48","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (Windows NT 6.1; rv:31.0) Gecko/20100101 Firefox/31.0"
"182.118.22.206","-","2015-09-22 22:06:36","GMT-0700","GET","/robots.txt",200,423,"http://spinster.org/robots.txt","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; Trident/5.0); 360Spider(compatible; HaosouSpider; http://www.haosou.com/help/help_3_2.html)"
"66.71.247.94","-","2015-09-22 22:14:56","GMT-0700","GET","/pma/scripts/setup.php",404,505,"-","-"
"180.110.33.93","-","2015-09-22 22:42:32","GMT-0700","GET","/ramble/index.php?blogId=57",404,507,"-","Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.1; SV1;)"
"94.23.19.178","-","2015-09-22 22:56:28","GMT-0700","GET","/robots.txt",200,358,"-","Mozilla/5.0 (compatible; MJ12bot/v1.4.5; http://www.majestic12.co.uk/bot.php?+)"
"66.249.79.238","-","2015-09-22 23:08:15","GMT-0700","GET","/robots.txt",200,423,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"143.215.130.16","-","2015-09-22 23:52:46","GMT-0700","GET","/",200,527,"-","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:21.0) Gecko/20100101 Firefox/21.0"
"5.39.222.253","-","2015-09-23 00:33:19","GMT-0700","GET","/",200,562,"-","Mozilla/5.0 (compatible; Googlebot/2.1; +http://www.google.com/bot.html)"
"208.115.113.92","-","2015-09-23 00:37:56","GMT-0700","GET","/robots.txt",200,365,"-","Mozilla/5.0 (compatible; DotBot/1.1; http://www.opensiteexplorer.org/dotbot, help@moz.com)"
